feu;
1;
1;
22;22;
----------------------------------;
103;4;0;0;
103;2;1;0;
103;2;3;1-9;
103;1;4;4-10-76;
103;2;3;1-9;
103;1;4;4-10-76;
103;2;3;1-9;
103;1;4;4-10-76;
103;2;3;1-9;
103;1;4;4-10-76;
103;2;3;1-9;
103;1;4;4-10-76;
103;2;3;1-9;
103;1;4;4-10-76;
104;3;0;0;
104;1;4;4-9-73;
104;1;4;4-9-73;
104;1;4;4-9-73;
104;0;3;1-10-73;
104;1;4;4-9-73;
104;0;3;1-10-73;
104;1;4;4-9-73;
104;0;3;1-10-73;
104;2;2;1-9-71;
104;2;2;1-9-71;
104;1;1;1-10-71;
105;5;1;0;
105;5;0;0;
105;2;0;0;
105;1;1;0;
105;0;4;1-10;
105;1;4;4-9;
105;0;3;1-9-76;
105;1;4;4-9;
105;0;3;1-9-76;
105;1;4;4-9;
105;0;3;1-9-76;
105;0;3;1-9-76;
105;2;2;1-9;
105;1;3;1-10-71;
105;1;1;0;
105;1;0;1-10-71;
106;0;3;1-9;
106;0;2;1-10-76;
106;0;3;1-9;
106;0;2;1-10-76;
106;0;3;1-9;
106;0;2;1-10-76;
106;0;3;1-9;
106;0;2;1-10-76;
106;0;3;1-9;
106;0;2;1-10-76;
106;0;3;1-9;
106;0;2;1-10-76;
107;1;0;0;
107;0;2;1-9-73;
107;0;2;1-9-73;
107;0;1;1-10-74;
107;0;2;1-9-73;
107;0;1;1-10-74;
107;0;2;1-9-73;
107;0;1;1-10-74;
107;1;0;0;
107;0;1;1-10-74;
108;6;0;0;
108;1;2;0;
108;1;3;0;
108;0;2;1-9;
108;0;1;1-9-76;
108;0;2;1-9;
108;0;1;1-9-76;
108;0;2;1-9;
108;0;1;1-9-76;
108;0;1;1-9-76;
108;1;3;0;
108;0;4;1-10-71;
108;0;1;1-9-76;
108;0;0;1-10-71-90;
109;0;1;1-9;
109;0;0;1-10-77-90;
109;0;1;1-9;
109;0;0;1-10-77-90;
109;0;1;1-9;
109;0;0;1-10-77-90;
109;0;1;1-9;
109;0;0;1-10-77-90;
109;0;1;1-9;
109;0;0;1-10-77-90;
109;0;1;1-9;
109;0;0;1-10-77-90;
110;0;0;1-9-72-90;
110;0;0;1-9-72-90;
110;0;1;1-9-75;
110;0;0;1-9-72-90;
110;0;1;1-9-75;
110;0;0;1-9-72-90;
110;0;1;1-9-75;
110;0;0;1-9-72-90;
110;0;1;1-9-75;
110;0;0;1-9-72-90;
110;0;1;1-9-75;
111;0;0;1-9-90;
111;0;1;1-9-73;
111;0;0;1-9-90;
111;0;1;1-9-73;
111;0;1;1-9-73;
111;1;2;0-74;
111;0;1;1-9-73;
111;1;2;0-74;
111;0;1;1-9-73;
111;1;2;0-74;
111;0;1;1-9-73;
111;1;2;0-74;
111;0;4;1-9-71;
111;0;1;1-9-73;
------------------------;
Nombre de cases inflammables  : 420
Nombre de cases intactes : 279
Nombre de cases brulées : 141
Pourcentage de cases brûlées : 33,57
Nombre de pompiers déployés : 8
Nombre de canadairs déployés : 0
Nombre de pompiers morts : 0
